W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,T8
0.38,2.49,-4.61,1.62,-2.13,-2.03,1.91,-1.07,-0.35,0.31,0.11,4.37,5.9,2.01,-1.13,0.86,-2.34,-2.78,-1.17,3.55,0
-0.17,0.38,2.49,-4.61,1.62,-2.13,-2.03,1.91,-1.07,-0.35,0.31,0.11,4.37,5.9,2.01,-1.13,0.86,-2.34,-2.78,-1.17,0
-0.06,-0.17,0.38,2.49,-4.61,1.62,-2.13,-2.03,1.91,-1.07,-0.35,0.31,0.11,4.37,5.9,2.01,-1.13,0.86,-2.34,-2.78,0
3.33,-0.06,-0.17,0.38,2.49,-4.61,1.62,-2.13,-2.03,1.91,-1.07,-0.35,0.31,0.11,4.37,5.9,2.01,-1.13,0.86,-2.34,0
-0.8,3.33,-0.06,-0.17,0.38,2.49,-4.61,1.62,-2.13,-2.03,1.91,-1.07,-0.35,0.31,0.11,4.37,5.9,2.01,-1.13,0.86,0
-0.67,-0.8,3.33,-0.06,-0.17,0.38,2.49,-4.61,1.62,-2.13,-2.03,1.91,-1.07,-0.35,0.31,0.11,4.37,5.9,2.01,-1.13,0
-5.03,-0.67,-0.8,3.33,-0.06,-0.17,0.38,2.49,-4.61,1.62,-2.13,-2.03,1.91,-1.07,-0.35,0.31,0.11,4.37,5.9,2.01,1
-2.27,-5.03,-0.67,-0.8,3.33,-0.06,-0.17,0.38,2.49,-4.61,1.62,-2.13,-2.03,1.91,-1.07,-0.35,0.31,0.11,4.37,5.9,1
-4.86,-2.27,-5.03,-0.67,-0.8,3.33,-0.06,-0.17,0.38,2.49,-4.61,1.62,-2.13,-2.03,1.91,-1.07,-0.35,0.31,0.11,4.37,1
4.02,-4.86,-2.27,-5.03,-0.67,-0.8,3.33,-0.06,-0.17,0.38,2.49,-4.61,1.62,-2.13,-2.03,1.91,-1.07,-0.35,0.31,0.11,0
-0.33,4.02,-4.86,-2.27,-5.03,-0.67,-0.8,3.33,-0.06,-0.17,0.38,2.49,-4.61,1.62,-2.13,-2.03,1.91,-1.07,-0.35,0.31,0
1.67,-0.33,4.02,-4.86,-2.27,-5.03,-0.67,-0.8,3.33,-0.06,-0.17,0.38,2.49,-4.61,1.62,-2.13,-2.03,1.91,-1.07,-0.35,0
0.3,1.67,-0.33,4.02,-4.86,-2.27,-5.03,-0.67,-0.8,3.33,-0.06,-0.17,0.38,2.49,-4.61,1.62,-2.13,-2.03,1.91,-1.07,0
-1.16,0.3,1.67,-0.33,4.02,-4.86,-2.27,-5.03,-0.67,-0.8,3.33,-0.06,-0.17,0.38,2.49,-4.61,1.62,-2.13,-2.03,1.91,0
-0.07,-1.16,0.3,1.67,-0.33,4.02,-4.86,-2.27,-5.03,-0.67,-0.8,3.33,-0.06,-0.17,0.38,2.49,-4.61,1.62,-2.13,-2.03,0
-2.07,-0.07,-1.16,0.3,1.67,-0.33,4.02,-4.86,-2.27,-5.03,-0.67,-0.8,3.33,-0.06,-0.17,0.38,2.49,-4.61,1.62,-2.13,0
2.74,-2.07,-0.07,-1.16,0.3,1.67,-0.33,4.02,-4.86,-2.27,-5.03,-0.67,-0.8,3.33,-0.06,-0.17,0.38,2.49,-4.61,1.62,0
-0.13,2.74,-2.07,-0.07,-1.16,0.3,1.67,-0.33,4.02,-4.86,-2.27,-5.03,-0.67,-0.8,3.33,-0.06,-0.17,0.38,2.49,-4.61,0
-1.14,-0.13,2.74,-2.07,-0.07,-1.16,0.3,1.67,-0.33,4.02,-4.86,-2.27,-5.03,-0.67,-0.8,3.33,-0.06,-0.17,0.38,2.49,0
0.3,-1.14,-0.13,2.74,-2.07,-0.07,-1.16,0.3,1.67,-0.33,4.02,-4.86,-2.27,-5.03,-0.67,-0.8,3.33,-0.06,-0.17,0.38,0
-6.97,0.3,-1.14,-0.13,2.74,-2.07,-0.07,-1.16,0.3,1.67,-0.33,4.02,-4.86,-2.27,-5.03,-0.67,-0.8,3.33,-0.06,-0.17,0
-1.54,-6.97,0.3,-1.14,-0.13,2.74,-2.07,-0.07,-1.16,0.3,1.67,-0.33,4.02,-4.86,-2.27,-5.03,-0.67,-0.8,3.33,-0.06,0
-2.06,-1.54,-6.97,0.3,-1.14,-0.13,2.74,-2.07,-0.07,-1.16,0.3,1.67,-0.33,4.02,-4.86,-2.27,-5.03,-0.67,-0.8,3.33,0
-3.35,-2.06,-1.54,-6.97,0.3,-1.14,-0.13,2.74,-2.07,-0.07,-1.16,0.3,1.67,-0.33,4.02,-4.86,-2.27,-5.03,-0.67,-0.8,0
-2.89,-3.35,-2.06,-1.54,-6.97,0.3,-1.14,-0.13,2.74,-2.07,-0.07,-1.16,0.3,1.67,-0.33,4.02,-4.86,-2.27,-5.03,-0.67,0
0.92,-2.89,-3.35,-2.06,-1.54,-6.97,0.3,-1.14,-0.13,2.74,-2.07,-0.07,-1.16,0.3,1.67,-0.33,4.02,-4.86,-2.27,-5.03,0
2.01,0.92,-2.89,-3.35,-2.06,-1.54,-6.97,0.3,-1.14,-0.13,2.74,-2.07,-0.07,-1.16,0.3,1.67,-0.33,4.02,-4.86,-2.27,0
-0.09,2.01,0.92,-2.89,-3.35,-2.06,-1.54,-6.97,0.3,-1.14,-0.13,2.74,-2.07,-0.07,-1.16,0.3,1.67,-0.33,4.02,-4.86,0
-2.39,-0.09,2.01,0.92,-2.89,-3.35,-2.06,-1.54,-6.97,0.3,-1.14,-0.13,2.74,-2.07,-0.07,-1.16,0.3,1.67,-0.33,4.02,0
0,-2.39,-0.09,2.01,0.92,-2.89,-3.35,-2.06,-1.54,-6.97,0.3,-1.14,-0.13,2.74,-2.07,-0.07,-1.16,0.3,1.67,-0.33,0
-2.27,0,-2.39,-0.09,2.01,0.92,-2.89,-3.35,-2.06,-1.54,-6.97,0.3,-1.14,-0.13,2.74,-2.07,-0.07,-1.16,0.3,1.67,0
-5.89,-2.27,0,-2.39,-0.09,2.01,0.92,-2.89,-3.35,-2.06,-1.54,-6.97,0.3,-1.14,-0.13,2.74,-2.07,-0.07,-1.16,0.3,0
-1.25,-5.89,-2.27,0,-2.39,-0.09,2.01,0.92,-2.89,-3.35,-2.06,-1.54,-6.97,0.3,-1.14,-0.13,2.74,-2.07,-0.07,-1.16,0
1.63,-1.25,-5.89,-2.27,0,-2.39,-0.09,2.01,0.92,-2.89,-3.35,-2.06,-1.54,-6.97,0.3,-1.14,-0.13,2.74,-2.07,-0.07,0
-2.24,1.63,-1.25,-5.89,-2.27,0,-2.39,-0.09,2.01,0.92,-2.89,-3.35,-2.06,-1.54,-6.97,0.3,-1.14,-0.13,2.74,-2.07,0
-1.74,-2.24,1.63,-1.25,-5.89,-2.27,0,-2.39,-0.09,2.01,0.92,-2.89,-3.35,-2.06,-1.54,-6.97,0.3,-1.14,-0.13,2.74,1
-3.61,-1.74,-2.24,1.63,-1.25,-5.89,-2.27,0,-2.39,-0.09,2.01,0.92,-2.89,-3.35,-2.06,-1.54,-6.97,0.3,-1.14,-0.13,1
-2.39,-3.61,-1.74,-2.24,1.63,-1.25,-5.89,-2.27,0,-2.39,-0.09,2.01,0.92,-2.89,-3.35,-2.06,-1.54,-6.97,0.3,-1.14,1
0.93,-2.39,-3.61,-1.74,-2.24,1.63,-1.25,-5.89,-2.27,0,-2.39,-0.09,2.01,0.92,-2.89,-3.35,-2.06,-1.54,-6.97,0.3,1
-0.24,0.93,-2.39,-3.61,-1.74,-2.24,1.63,-1.25,-5.89,-2.27,0,-2.39,-0.09,2.01,0.92,-2.89,-3.35,-2.06,-1.54,-6.97,1
0.82,-0.24,0.93,-2.39,-3.61,-1.74,-2.24,1.63,-1.25,-5.89,-2.27,0,-2.39,-0.09,2.01,0.92,-2.89,-3.35,-2.06,-1.54,1
-2.28,0.82,-0.24,0.93,-2.39,-3.61,-1.74,-2.24,1.63,-1.25,-5.89,-2.27,0,-2.39,-0.09,2.01,0.92,-2.89,-3.35,-2.06,1
2.83,-2.28,0.82,-0.24,0.93,-2.39,-3.61,-1.74,-2.24,1.63,-1.25,-5.89,-2.27,0,-2.39,-0.09,2.01,0.92,-2.89,-3.35,1
0.44,2.83,-2.28,0.82,-0.24,0.93,-2.39,-3.61,-1.74,-2.24,1.63,-1.25,-5.89,-2.27,0,-2.39,-0.09,2.01,0.92,-2.89,0
-0.4,0.44,2.83,-2.28,0.82,-0.24,0.93,-2.39,-3.61,-1.74,-2.24,1.63,-1.25,-5.89,-2.27,0,-2.39,-0.09,2.01,0.92,0
1.92,-0.4,0.44,2.83,-2.28,0.82,-0.24,0.93,-2.39,-3.61,-1.74,-2.24,1.63,-1.25,-5.89,-2.27,0,-2.39,-0.09,2.01,1
0.27,1.92,-0.4,0.44,2.83,-2.28,0.82,-0.24,0.93,-2.39,-3.61,-1.74,-2.24,1.63,-1.25,-5.89,-2.27,0,-2.39,-0.09,1
0.22,0.27,1.92,-0.4,0.44,2.83,-2.28,0.82,-0.24,0.93,-2.39,-3.61,-1.74,-2.24,1.63,-1.25,-5.89,-2.27,0,-2.39,1
-2.04,0.22,0.27,1.92,-0.4,0.44,2.83,-2.28,0.82,-0.24,0.93,-2.39,-3.61,-1.74,-2.24,1.63,-1.25,-5.89,-2.27,0,1
2.67,-2.04,0.22,0.27,1.92,-0.4,0.44,2.83,-2.28,0.82,-0.24,0.93,-2.39,-3.61,-1.74,-2.24,1.63,-1.25,-5.89,-2.27,1
0.49,2.67,-2.04,0.22,0.27,1.92,-0.4,0.44,2.83,-2.28,0.82,-0.24,0.93,-2.39,-3.61,-1.74,-2.24,1.63,-1.25,-5.89,1
2.9,0.49,2.67,-2.04,0.22,0.27,1.92,-0.4,0.44,2.83,-2.28,0.82,-0.24,0.93,-2.39,-3.61,-1.74,-2.24,1.63,-1.25,1
-5.88,2.9,0.49,2.67,-2.04,0.22,0.27,1.92,-0.4,0.44,2.83,-2.28,0.82,-0.24,0.93,-2.39,-3.61,-1.74,-2.24,1.63,1
-1.68,-5.88,2.9,0.49,2.67,-2.04,0.22,0.27,1.92,-0.4,0.44,2.83,-2.28,0.82,-0.24,0.93,-2.39,-3.61,-1.74,-2.24,1
1.17,-1.68,-5.88,2.9,0.49,2.67,-2.04,0.22,0.27,1.92,-0.4,0.44,2.83,-2.28,0.82,-0.24,0.93,-2.39,-3.61,-1.74,1
8.22,1.17,-1.68,-5.88,2.9,0.49,2.67,-2.04,0.22,0.27,1.92,-0.4,0.44,2.83,-2.28,0.82,-0.24,0.93,-2.39,-3.61,1
0.96,8.22,1.17,-1.68,-5.88,2.9,0.49,2.67,-2.04,0.22,0.27,1.92,-0.4,0.44,2.83,-2.28,0.82,-0.24,0.93,-2.39,1
1.27,0.96,8.22,1.17,-1.68,-5.88,2.9,0.49,2.67,-2.04,0.22,0.27,1.92,-0.4,0.44,2.83,-2.28,0.82,-0.24,0.93,1
-1.08,1.27,0.96,8.22,1.17,-1.68,-5.88,2.9,0.49,2.67,-2.04,0.22,0.27,1.92,-0.4,0.44,2.83,-2.28,0.82,-0.24,1
3.24,-1.08,1.27,0.96,8.22,1.17,-1.68,-5.88,2.9,0.49,2.67,-2.04,0.22,0.27,1.92,-0.4,0.44,2.83,-2.28,0.82,1
-4.95,3.24,-1.08,1.27,0.96,8.22,1.17,-1.68,-5.88,2.9,0.49,2.67,-2.04,0.22,0.27,1.92,-0.4,0.44,2.83,-2.28,1
3.06,-4.95,3.24,-1.08,1.27,0.96,8.22,1.17,-1.68,-5.88,2.9,0.49,2.67,-2.04,0.22,0.27,1.92,-0.4,0.44,2.83,1
0.94,3.06,-4.95,3.24,-1.08,1.27,0.96,8.22,1.17,-1.68,-5.88,2.9,0.49,2.67,-2.04,0.22,0.27,1.92,-0.4,0.44,1
0.1,0.94,3.06,-4.95,3.24,-1.08,1.27,0.96,8.22,1.17,-1.68,-5.88,2.9,0.49,2.67,-2.04,0.22,0.27,1.92,-0.4,1
0.4,0.1,0.94,3.06,-4.95,3.24,-1.08,1.27,0.96,8.22,1.17,-1.68,-5.88,2.9,0.49,2.67,-2.04,0.22,0.27,1.92,1
-0.9,0.4,0.1,0.94,3.06,-4.95,3.24,-1.08,1.27,0.96,8.22,1.17,-1.68,-5.88,2.9,0.49,2.67,-2.04,0.22,0.27,1
1.25,-0.9,0.4,0.1,0.94,3.06,-4.95,3.24,-1.08,1.27,0.96,8.22,1.17,-1.68,-5.88,2.9,0.49,2.67,-2.04,0.22,1
0.33,1.25,-0.9,0.4,0.1,0.94,3.06,-4.95,3.24,-1.08,1.27,0.96,8.22,1.17,-1.68,-5.88,2.9,0.49,2.67,-2.04,0
1.56,0.33,1.25,-0.9,0.4,0.1,0.94,3.06,-4.95,3.24,-1.08,1.27,0.96,8.22,1.17,-1.68,-5.88,2.9,0.49,2.67,0
1.66,1.56,0.33,1.25,-0.9,0.4,0.1,0.94,3.06,-4.95,3.24,-1.08,1.27,0.96,8.22,1.17,-1.68,-5.88,2.9,0.49,0
-0.86,1.66,1.56,0.33,1.25,-0.9,0.4,0.1,0.94,3.06,-4.95,3.24,-1.08,1.27,0.96,8.22,1.17,-1.68,-5.88,2.9,0
3.79,-0.86,1.66,1.56,0.33,1.25,-0.9,0.4,0.1,0.94,3.06,-4.95,3.24,-1.08,1.27,0.96,8.22,1.17,-1.68,-5.88,0
-1.71,3.79,-0.86,1.66,1.56,0.33,1.25,-0.9,0.4,0.1,0.94,3.06,-4.95,3.24,-1.08,1.27,0.96,8.22,1.17,-1.68,1
-0.52,-1.71,3.79,-0.86,1.66,1.56,0.33,1.25,-0.9,0.4,0.1,0.94,3.06,-4.95,3.24,-1.08,1.27,0.96,8.22,1.17,1
-0.04,-0.52,-1.71,3.79,-0.86,1.66,1.56,0.33,1.25,-0.9,0.4,0.1,0.94,3.06,-4.95,3.24,-1.08,1.27,0.96,8.22,1
0.35,-0.04,-0.52,-1.71,3.79,-0.86,1.66,1.56,0.33,1.25,-0.9,0.4,0.1,0.94,3.06,-4.95,3.24,-1.08,1.27,0.96,1
0.92,0.35,-0.04,-0.52,-1.71,3.79,-0.86,1.66,1.56,0.33,1.25,-0.9,0.4,0.1,0.94,3.06,-4.95,3.24,-1.08,1.27,1
-2.32,0.92,0.35,-0.04,-0.52,-1.71,3.79,-0.86,1.66,1.56,0.33,1.25,-0.9,0.4,0.1,0.94,3.06,-4.95,3.24,-1.08,1
-4.14,-2.32,0.92,0.35,-0.04,-0.52,-1.71,3.79,-0.86,1.66,1.56,0.33,1.25,-0.9,0.4,0.1,0.94,3.06,-4.95,3.24,1
-5.33,-4.14,-2.32,0.92,0.35,-0.04,-0.52,-1.71,3.79,-0.86,1.66,1.56,0.33,1.25,-0.9,0.4,0.1,0.94,3.06,-4.95,1
6.44,-5.33,-4.14,-2.32,0.92,0.35,-0.04,-0.52,-1.71,3.79,-0.86,1.66,1.56,0.33,1.25,-0.9,0.4,0.1,0.94,3.06,1
1.99,6.44,-5.33,-4.14,-2.32,0.92,0.35,-0.04,-0.52,-1.71,3.79,-0.86,1.66,1.56,0.33,1.25,-0.9,0.4,0.1,0.94,1
2.32,1.99,6.44,-5.33,-4.14,-2.32,0.92,0.35,-0.04,-0.52,-1.71,3.79,-0.86,1.66,1.56,0.33,1.25,-0.9,0.4,0.1,0
8.17,2.32,1.99,6.44,-5.33,-4.14,-2.32,0.92,0.35,-0.04,-0.52,-1.71,3.79,-0.86,1.66,1.56,0.33,1.25,-0.9,0.4,0
0.18,8.17,2.32,1.99,6.44,-5.33,-4.14,-2.32,0.92,0.35,-0.04,-0.52,-1.71,3.79,-0.86,1.66,1.56,0.33,1.25,-0.9,0
4.34,0.18,8.17,2.32,1.99,6.44,-5.33,-4.14,-2.32,0.92,0.35,-0.04,-0.52,-1.71,3.79,-0.86,1.66,1.56,0.33,1.25,0
0.47,4.34,0.18,8.17,2.32,1.99,6.44,-5.33,-4.14,-2.32,0.92,0.35,-0.04,-0.52,-1.71,3.79,-0.86,1.66,1.56,0.33,0
1.78,0.47,4.34,0.18,8.17,2.32,1.99,6.44,-5.33,-4.14,-2.32,0.92,0.35,-0.04,-0.52,-1.71,3.79,-0.86,1.66,1.56,0
-1.1,1.78,0.47,4.34,0.18,8.17,2.32,1.99,6.44,-5.33,-4.14,-2.32,0.92,0.35,-0.04,-0.52,-1.71,3.79,-0.86,1.66,0
-1.68,-1.1,1.78,0.47,4.34,0.18,8.17,2.32,1.99,6.44,-5.33,-4.14,-2.32,0.92,0.35,-0.04,-0.52,-1.71,3.79,-0.86,0
-0.26,-1.68,-1.1,1.78,0.47,4.34,0.18,8.17,2.32,1.99,6.44,-5.33,-4.14,-2.32,0.92,0.35,-0.04,-0.52,-1.71,3.79,0
-3.73,-0.26,-1.68,-1.1,1.78,0.47,4.34,0.18,8.17,2.32,1.99,6.44,-5.33,-4.14,-2.32,0.92,0.35,-0.04,-0.52,-1.71,0
-1.07,-3.73,-0.26,-1.68,-1.1,1.78,0.47,4.34,0.18,8.17,2.32,1.99,6.44,-5.33,-4.14,-2.32,0.92,0.35,-0.04,-0.52,0
2.19,-1.07,-3.73,-0.26,-1.68,-1.1,1.78,0.47,4.34,0.18,8.17,2.32,1.99,6.44,-5.33,-4.14,-2.32,0.92,0.35,-0.04,0
1.7,2.19,-1.07,-3.73,-0.26,-1.68,-1.1,1.78,0.47,4.34,0.18,8.17,2.32,1.99,6.44,-5.33,-4.14,-2.32,0.92,0.35,0
-0.14,1.7,2.19,-1.07,-3.73,-0.26,-1.68,-1.1,1.78,0.47,4.34,0.18,8.17,2.32,1.99,6.44,-5.33,-4.14,-2.32,0.92,0
-4.06,-0.14,1.7,2.19,-1.07,-3.73,-0.26,-1.68,-1.1,1.78,0.47,4.34,0.18,8.17,2.32,1.99,6.44,-5.33,-4.14,-2.32,0
1.29,-4.06,-0.14,1.7,2.19,-1.07,-3.73,-0.26,-1.68,-1.1,1.78,0.47,4.34,0.18,8.17,2.32,1.99,6.44,-5.33,-4.14,0
0.7,1.29,-4.06,-0.14,1.7,2.19,-1.07,-3.73,-0.26,-1.68,-1.1,1.78,0.47,4.34,0.18,8.17,2.32,1.99,6.44,-5.33,1
-1.24,0.7,1.29,-4.06,-0.14,1.7,2.19,-1.07,-3.73,-0.26,-1.68,-1.1,1.78,0.47,4.34,0.18,8.17,2.32,1.99,6.44,1
-3.74,-1.24,0.7,1.29,-4.06,-0.14,1.7,2.19,-1.07,-3.73,-0.26,-1.68,-1.1,1.78,0.47,4.34,0.18,8.17,2.32,1.99,1
-2.17,-3.74,-1.24,0.7,1.29,-4.06,-0.14,1.7,2.19,-1.07,-3.73,-0.26,-1.68,-1.1,1.78,0.47,4.34,0.18,8.17,2.32,0
-0.4,-2.17,-3.74,-1.24,0.7,1.29,-4.06,-0.14,1.7,2.19,-1.07,-3.73,-0.26,-1.68,-1.1,1.78,0.47,4.34,0.18,8.17,1
3.36,-0.4,-2.17,-3.74,-1.24,0.7,1.29,-4.06,-0.14,1.7,2.19,-1.07,-3.73,-0.26,-1.68,-1.1,1.78,0.47,4.34,0.18,0
-1.58,3.36,-0.4,-2.17,-3.74,-1.24,0.7,1.29,-4.06,-0.14,1.7,2.19,-1.07,-3.73,-0.26,-1.68,-1.1,1.78,0.47,4.34,0
2.92,-1.58,3.36,-0.4,-2.17,-3.74,-1.24,0.7,1.29,-4.06,-0.14,1.7,2.19,-1.07,-3.73,-0.26,-1.68,-1.1,1.78,0.47,0
-0.29,2.92,-1.58,3.36,-0.4,-2.17,-3.74,-1.24,0.7,1.29,-4.06,-0.14,1.7,2.19,-1.07,-3.73,-0.26,-1.68,-1.1,1.78,0
0.87,-0.29,2.92,-1.58,3.36,-0.4,-2.17,-3.74,-1.24,0.7,1.29,-4.06,-0.14,1.7,2.19,-1.07,-3.73,-0.26,-1.68,-1.1,0
1,0.87,-0.29,2.92,-1.58,3.36,-0.4,-2.17,-3.74,-1.24,0.7,1.29,-4.06,-0.14,1.7,2.19,-1.07,-3.73,-0.26,-1.68,0
0.69,1,0.87,-0.29,2.92,-1.58,3.36,-0.4,-2.17,-3.74,-1.24,0.7,1.29,-4.06,-0.14,1.7,2.19,-1.07,-3.73,-0.26,0
-2.63,0.69,1,0.87,-0.29,2.92,-1.58,3.36,-0.4,-2.17,-3.74,-1.24,0.7,1.29,-4.06,-0.14,1.7,2.19,-1.07,-3.73,0
-1.37,-2.63,0.69,1,0.87,-0.29,2.92,-1.58,3.36,-0.4,-2.17,-3.74,-1.24,0.7,1.29,-4.06,-0.14,1.7,2.19,-1.07,0
-0.25,-1.37,-2.63,0.69,1,0.87,-0.29,2.92,-1.58,3.36,-0.4,-2.17,-3.74,-1.24,0.7,1.29,-4.06,-0.14,1.7,2.19,0
0.41,-0.25,-1.37,-2.63,0.69,1,0.87,-0.29,2.92,-1.58,3.36,-0.4,-2.17,-3.74,-1.24,0.7,1.29,-4.06,-0.14,1.7,0
-1.77,0.41,-0.25,-1.37,-2.63,0.69,1,0.87,-0.29,2.92,-1.58,3.36,-0.4,-2.17,-3.74,-1.24,0.7,1.29,-4.06,-0.14,0
-2.58,-1.77,0.41,-0.25,-1.37,-2.63,0.69,1,0.87,-0.29,2.92,-1.58,3.36,-0.4,-2.17,-3.74,-1.24,0.7,1.29,-4.06,0
3.68,-2.58,-1.77,0.41,-0.25,-1.37,-2.63,0.69,1,0.87,-0.29,2.92,-1.58,3.36,-0.4,-2.17,-3.74,-1.24,0.7,1.29,0
-3.74,3.68,-2.58,-1.77,0.41,-0.25,-1.37,-2.63,0.69,1,0.87,-0.29,2.92,-1.58,3.36,-0.4,-2.17,-3.74,-1.24,0.7,0
-1.76,-3.74,3.68,-2.58,-1.77,0.41,-0.25,-1.37,-2.63,0.69,1,0.87,-0.29,2.92,-1.58,3.36,-0.4,-2.17,-3.74,-1.24,0
-0.69,-1.76,-3.74,3.68,-2.58,-1.77,0.41,-0.25,-1.37,-2.63,0.69,1,0.87,-0.29,2.92,-1.58,3.36,-0.4,-2.17,-3.74,0
-1.92,-0.69,-1.76,-3.74,3.68,-2.58,-1.77,0.41,-0.25,-1.37,-2.63,0.69,1,0.87,-0.29,2.92,-1.58,3.36,-0.4,-2.17,0
-2,-1.92,-0.69,-1.76,-3.74,3.68,-2.58,-1.77,0.41,-0.25,-1.37,-2.63,0.69,1,0.87,-0.29,2.92,-1.58,3.36,-0.4,0
0.7,-2,-1.92,-0.69,-1.76,-3.74,3.68,-2.58,-1.77,0.41,-0.25,-1.37,-2.63,0.69,1,0.87,-0.29,2.92,-1.58,3.36,0
-0.92,0.7,-2,-1.92,-0.69,-1.76,-3.74,3.68,-2.58,-1.77,0.41,-0.25,-1.37,-2.63,0.69,1,0.87,-0.29,2.92,-1.58,0
-2.52,-0.92,0.7,-2,-1.92,-0.69,-1.76,-3.74,3.68,-2.58,-1.77,0.41,-0.25,-1.37,-2.63,0.69,1,0.87,-0.29,2.92,0
6.15,-2.52,-0.92,0.7,-2,-1.92,-0.69,-1.76,-3.74,3.68,-2.58,-1.77,0.41,-0.25,-1.37,-2.63,0.69,1,0.87,-0.29,0
0.69,6.15,-2.52,-0.92,0.7,-2,-1.92,-0.69,-1.76,-3.74,3.68,-2.58,-1.77,0.41,-0.25,-1.37,-2.63,0.69,1,0.87,0
-1.09,0.69,6.15,-2.52,-0.92,0.7,-2,-1.92,-0.69,-1.76,-3.74,3.68,-2.58,-1.77,0.41,-0.25,-1.37,-2.63,0.69,1,0
-5.39,-1.09,0.69,6.15,-2.52,-0.92,0.7,-2,-1.92,-0.69,-1.76,-3.74,3.68,-2.58,-1.77,0.41,-0.25,-1.37,-2.63,0.69,0
0.96,-5.39,-1.09,0.69,6.15,-2.52,-0.92,0.7,-2,-1.92,-0.69,-1.76,-3.74,3.68,-2.58,-1.77,0.41,-0.25,-1.37,-2.63,0
-0.99,0.96,-5.39,-1.09,0.69,6.15,-2.52,-0.92,0.7,-2,-1.92,-0.69,-1.76,-3.74,3.68,-2.58,-1.77,0.41,-0.25,-1.37,1
-4.96,-0.99,0.96,-5.39,-1.09,0.69,6.15,-2.52,-0.92,0.7,-2,-1.92,-0.69,-1.76,-3.74,3.68,-2.58,-1.77,0.41,-0.25,1
-1.88,-4.96,-0.99,0.96,-5.39,-1.09,0.69,6.15,-2.52,-0.92,0.7,-2,-1.92,-0.69,-1.76,-3.74,3.68,-2.58,-1.77,0.41,1
-0.13,-1.88,-4.96,-0.99,0.96,-5.39,-1.09,0.69,6.15,-2.52,-0.92,0.7,-2,-1.92,-0.69,-1.76,-3.74,3.68,-2.58,-1.77,1
0.59,-0.13,-1.88,-4.96,-0.99,0.96,-5.39,-1.09,0.69,6.15,-2.52,-0.92,0.7,-2,-1.92,-0.69,-1.76,-3.74,3.68,-2.58,1
-2.42,0.59,-0.13,-1.88,-4.96,-0.99,0.96,-5.39,-1.09,0.69,6.15,-2.52,-0.92,0.7,-2,-1.92,-0.69,-1.76,-3.74,3.68,1
1.82,-2.42,0.59,-0.13,-1.88,-4.96,-0.99,0.96,-5.39,-1.09,0.69,6.15,-2.52,-0.92,0.7,-2,-1.92,-0.69,-1.76,-3.74,0
-0.56,1.82,-2.42,0.59,-0.13,-1.88,-4.96,-0.99,0.96,-5.39,-1.09,0.69,6.15,-2.52,-0.92,0.7,-2,-1.92,-0.69,-1.76,0
1.53,-0.56,1.82,-2.42,0.59,-0.13,-1.88,-4.96,-0.99,0.96,-5.39,-1.09,0.69,6.15,-2.52,-0.92,0.7,-2,-1.92,-0.69,0
0.14,1.53,-0.56,1.82,-2.42,0.59,-0.13,-1.88,-4.96,-0.99,0.96,-5.39,-1.09,0.69,6.15,-2.52,-0.92,0.7,-2,-1.92,0
1.47,0.14,1.53,-0.56,1.82,-2.42,0.59,-0.13,-1.88,-4.96,-0.99,0.96,-5.39,-1.09,0.69,6.15,-2.52,-0.92,0.7,-2,0
0.57,1.47,0.14,1.53,-0.56,1.82,-2.42,0.59,-0.13,-1.88,-4.96,-0.99,0.96,-5.39,-1.09,0.69,6.15,-2.52,-0.92,0.7,0
1.89,0.57,1.47,0.14,1.53,-0.56,1.82,-2.42,0.59,-0.13,-1.88,-4.96,-0.99,0.96,-5.39,-1.09,0.69,6.15,-2.52,-0.92,0
-0.61,1.89,0.57,1.47,0.14,1.53,-0.56,1.82,-2.42,0.59,-0.13,-1.88,-4.96,-0.99,0.96,-5.39,-1.09,0.69,6.15,-2.52,0
-1.27,-0.61,1.89,0.57,1.47,0.14,1.53,-0.56,1.82,-2.42,0.59,-0.13,-1.88,-4.96,-0.99,0.96,-5.39,-1.09,0.69,6.15,0
0.35,-1.27,-0.61,1.89,0.57,1.47,0.14,1.53,-0.56,1.82,-2.42,0.59,-0.13,-1.88,-4.96,-0.99,0.96,-5.39,-1.09,0.69,0
-3.65,0.35,-1.27,-0.61,1.89,0.57,1.47,0.14,1.53,-0.56,1.82,-2.42,0.59,-0.13,-1.88,-4.96,-0.99,0.96,-5.39,-1.09,0
-2.35,-3.65,0.35,-1.27,-0.61,1.89,0.57,1.47,0.14,1.53,-0.56,1.82,-2.42,0.59,-0.13,-1.88,-4.96,-0.99,0.96,-5.39,0
-2.18,-2.35,-3.65,0.35,-1.27,-0.61,1.89,0.57,1.47,0.14,1.53,-0.56,1.82,-2.42,0.59,-0.13,-1.88,-4.96,-0.99,0.96,0
0.84,-2.18,-2.35,-3.65,0.35,-1.27,-0.61,1.89,0.57,1.47,0.14,1.53,-0.56,1.82,-2.42,0.59,-0.13,-1.88,-4.96,-0.99,0
-0.25,0.84,-2.18,-2.35,-3.65,0.35,-1.27,-0.61,1.89,0.57,1.47,0.14,1.53,-0.56,1.82,-2.42,0.59,-0.13,-1.88,-4.96,0
